序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
312,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6B76A6338,甄選入學,甄選一般生,食品類,369,苗栗縣國立大湖農工,食品加工科
313,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S50AE01C4F,甄選入學,甄選一般生,食品類,826,高雄縣國立岡山農工,食品加工科
314,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6147DE29D,甄選入學,甄選一般生,食品類,811,高雄縣國立岡山農工,食品加工科
315,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S35A115DE1,甄選入學,甄選一般生,食品類,721,臺南縣國立曾文農工,食品加工科
316,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S3F05764EE,甄選入學,甄選一般生,食品類,434,台中縣國立霧峰農工,食品加工科
317,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4E6DFBDDB,甄選入學,甄選一般生,食品類,412,台中縣國立霧峰農工,食品加工科
318,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SB78F52A41,甄選入學,甄選一般生,食品類,411,台中縣國立霧峰農工,食品加工科
319,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD518DE53A,甄選入學,甄選一般生,食品類,270,宜蘭縣國立蘇澳海事,水產食品科
320,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1D36F0C6E,聯合登記分發,聯登一般生,食品群,105,台北市市立松山工農,食品加工科
321,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S12AA115EF,聯合登記分發,聯登一般生,食品群,221,台北市市立松山工農,食品加工科
322,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SEEE19C3F7,聯合登記分發,聯登一般生,食品群,234,台北市市立松山工農,食品加工科
323,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S8BE6761C7,聯合登記分發,聯登一般生,食品群,236,台北市市立松山工農,食品加工科
324,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4D536BE6C,聯合登記分發,聯登一般生,食品群,221,基隆市國立基隆海事,食品科
325,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S2A115667F,聯合登記分發,聯登一般生,食品群,336,桃園縣國立龍潭高級中學,食品加工科
326,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SE89DD13D9,聯合登記分發,聯登一般生,食品群,334,桃園縣國立龍潭高級中學,食品加工科
327,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0205D1477,聯合登記分發,聯登一般生,食品群,300,新竹縣國立關西高中,食品加工科
328,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S3F67BDDFB,聯合登記分發,聯登一般生,食品群,360,苗栗縣國立苗栗農工,食品加工科
329,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SC68E77AEF,聯合登記分發,聯登一般生,食品群,351,苗栗縣國立大湖農工,食品加工科
330,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SF8ADF9E1E,聯合登記分發,聯登一般生,食品群,356,苗栗縣國立苗栗農工,食品加工科
331,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S8412B7708,聯合登記分發,聯登一般生,食品群,413,台中縣國立霧峰農工,食品加工科
332,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S9C14C59BF,聯合登記分發,聯登一般生,食品群,647,雲林縣國立西螺農工,食品加工科
333,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA861361D1,聯合登記分發,聯登一般生,食品群,648,雲林縣國立西螺農工,綜合高中部
334,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SCE4A9A5F5,聯合登記分發,聯登一般生,食品群,640,雲林縣國立西螺農工,食品加工科
335,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S36326E431,聯合登記分發,聯登一般生,食品群,640,雲林縣國立西螺農工,食品加工科
336,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SCEF1CF180,聯合登記分發,聯登一般生,食品群,623,嘉義市國立嘉義高商,食品科
337,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S91533359E,聯合登記分發,聯登一般生,食品群,623,嘉義市國立嘉義高商,食品科
338,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0689BB21A,聯合登記分發,聯登一般生,食品群,600,嘉義市國立嘉義高商,食品科
339,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1ED0B002F,聯合登記分發,聯登一般生,食品群,725,北門農工,食品加工科
340,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6E2D80A7B,聯合登記分發,聯登一般生,食品群,820,高雄縣國立岡山農工,食品加工科
341,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S611CB80C9,聯合登記分發,聯登一般生,食品群,820,高雄縣國立岡山農工,食品加工科
342,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S07C7CCA06,聯合登記分發,聯登一般生,食品群,912,屏東縣國立內埔農工,食品加工科
343,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SAB657872F,聯合登記分發,聯登一般生,食品群,920,屏東縣國立佳冬高農,食品加工科
344,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7D61C12B8,繁星推甄,繁星生,電機與電子群,625,嘉義縣私立萬能工商,微電腦修護科
345,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB69C69092,技優甄審,技優生,電子類,733,臺南縣國立新營高工,資訊科
346,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S0100644F1,技優甄審,技優生,電訊類,704,台南市國立台南海事,電子科
347,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6474E8BF2,甄選入學,甄選一般生,動力機械群,235,台北市市立南港高工,重機科
348,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1973BC6A9,甄選入學,甄選一般生,電機與電子群電機類,303,桃園縣私立治平高中,電機科
349,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD94DA48AC,甄選入學,甄選一般生,電機與電子群電機類,325,桃園縣私立治平高中,電機科
350,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S72B7FCDA9,甄選入學,甄選一般生,電機與電子群電機類,241,台北市市立松山工農,電機科
351,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S2759C00EB,甄選入學,甄選一般生,電機與電子群電機類,231,台北市市立木柵高工,電機科
352,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S9FE8980B0,甄選入學,甄選一般生,電機與電子群電機類,106,台北市市立內湖高工,電機科
353,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA45AB01D9,甄選入學,甄選一般生,電機與電子群電機類,247,,
354,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S05BB366A7,甄選入學,甄選一般生,電機與電子群電機類,741,臺南縣國立新營高工,電機科
355,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE67D47DC2,甄選入學,甄選一般生,電機與電子群資電類,724,北門農工,電子科
356,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S88F9C005C,甄選入學,甄選一般生,電機與電子群資電類,407,台中市國立台中高工,電機科
357,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S91C6B2FC8,甄選入學,甄選一般生,電機與電子群資電類,235,台北市市立木柵高工,電機科
358,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7B2D595FD,甄選入學,甄選一般生,電機與電子群資電類,632,雲林縣國立西螺農工,電機科
359,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S185DCD5E2,甄選入學,甄選一般生,電機與電子群資電類,804,高雄市市立高雄高工,電子科
360,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S4CA8C25DA,申請入學,一般生,,427,台中縣國立豐原高中,普通科
361,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB6AFE623B,聯合登記分發,聯登一般生,動力機械群,422,台中縣國立東勢高工,汽車科
362,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S74D761A80,聯合登記分發,聯登一般生,動力機械群,813,高雄市市立高雄高工,汽車科
363,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S781B7B757,聯合登記分發,聯登一般生,電機與電子群電機類,204,台北市市立南港高工,電機科
364,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE4B7D5E69,聯合登記分發,聯登一般生,電機與電子群電機類,224,,
365,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF6A84B548,聯合登記分發,聯登一般生,電機與電子群電機類,241,台北市市立南港高工,電機科
366,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1A6CC6811,聯合登記分發,聯登一般生,電機與電子群電機類,231,台北市市立木柵高工,冷凍空調科
367,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE74ADC88F,聯合登記分發,聯登一般生,電機與電子群電機類,242,台北市市立南港高工,電機科
368,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7952FA892,聯合登記分發,聯登一般生,電機與電子群電機類,241,台北縣國立淡水商工,控制科
369,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD25C29FA6,聯合登記分發,聯登一般生,電機與電子群電機類,326,桃園縣私立治平高中,電機科
370,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S9390DEEF2,聯合登記分發,聯登一般生,電機與電子群電機類,330,桃園縣私立治平高中,電機科
371,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB367D15C2,聯合登記分發,聯登一般生,電機與電子群電機類,367,苗栗縣國立苗栗農工,電機科
372,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S816D87297,聯合登記分發,聯登一般生,電機與電子群電機類,314,苗栗縣國立苗栗農工,電機空調科
373,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1C4F4C6ED,聯合登記分發,聯登一般生,電機與電子群電機類,612,嘉義縣國立東石高中,電機科
374,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S2E3AEFA1E,聯合登記分發,聯登一般生,電機與電子群電機類,606,嘉義市私立東吳工家,汽車修護科
375,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA6E3E25E4,聯合登記分發,聯登一般生,電機與電子群電機類,722,北門農工,電機科
376,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S8F32AF262,聯合登記分發,聯登一般生,電機與電子群電機類,734,臺南縣國立台南高工,電機科
377,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S17FDF274B,聯合登記分發,聯登一般生,電機與電子群電機類,611,臺南縣國立新營高工,電機科
378,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE1801BADA,聯合登記分發,聯登一般生,電機與電子群電機類,807,高雄縣私立中山工商,家電技術科
379,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7FAFF764A,聯合登記分發,聯登一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
380,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3F08B42EE,聯合登記分發,聯登一般生,電機與電子群資電類,112,台北市市立內湖高工,資訊科
381,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SCDEFC787E,聯合登記分發,聯登一般生,電機與電子群資電類,221,台北市市立南港高工,電子科
382,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S89122868C,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣國立桃園農工,電子科
383,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1A129EBBB,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立新興高中,電子科
384,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S14D114508,聯合登記分發,聯登一般生,電機與電子群資電類,328,桃園縣國立楊梅高中,電子科
385,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3C6934F96,聯合登記分發,聯登一般生,電機與電子群資電類,303,新竹縣私立義民高中,資訊科
386,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7CCB10F4B,聯合登記分發,聯登一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
387,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA1F705A09,聯合登記分發,聯登一般生,電機與電子群資電類,407,台中市私立嶺東高中,電子科
388,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SCC45F92D2,聯合登記分發,聯登一般生,電機與電子群資電類,402,台中縣私立明道高中,電子科
389,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SBD65A941E,聯合登記分發,聯登一般生,電機與電子群資電類,702,台南市國立台南海事,電子科
390,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SFB1C4AE07,聯合登記分發,聯登一般生,電機與電子群資電類,712,臺南縣國立新化高工,資訊科
391,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S84348156C,聯合登記分發,聯登一般生,電機與電子群資電類,802,高雄市市立中正高工,資訊科
392,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S5ED8FFD75,繁星推甄,繁星生,商管群,333,桃園縣私立成功工商,流通管理科
393,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S6FEC67976,技優甄審,技優生,餐旅類,326,桃園縣私立永平工商,旅遊事務科
394,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S066F051DB,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,應用日語科
395,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SD93DA8E81,甄選入學,甄選一般生,商管群,412,南投縣國立南投高商,商業經營科
396,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S12915C667,甄選入學,甄選一般生,餐旅群,402,台中縣私立僑泰高中,餐飲管理科
397,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S948AE40F5,甄選入學,甄選一般生,餐旅群,414,台中縣私立僑泰高中,餐飲管理科
398,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SCD4AEC071,甄選入學,離島地區,餐旅群,880,澎湖縣國立澎湖海事高職,餐飲管理科
399,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S9F06ED06C,甄選入學,甄選一般生,餐旅群,426,台中縣私立明道高中,餐飲管理科
400,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S50726232C,甄選入學,甄選一般生,餐旅群,401,台中縣私立明道高中,觀光事業科
401,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SAC3DC2DBE,甄選入學,甄選一般生,餐旅群,402,台中市明德高級中學,餐飲管理科
402,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S9D0523F7C,甄選入學,甄選一般生,餐旅群,237,基隆市國立台灣海洋大學,觀光事業科
403,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S884CADA95,甄選入學,甄選一般生,餐旅群,427,台中市私立新民高中,觀光事業科
404,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S78E55AF69,甄選入學,甄選一般生,餐旅群,203,基隆市國立基隆海事,航運管理科
405,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S151A0E402,甄選入學,甄選一般生,餐旅群,708,台南市國立台南高商,觀光事業科
406,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB35B6F445,甄選入學,甄選一般生,餐旅群,300,新竹市私立光復高中,餐飲管理科
407,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S564E012FE,甄選入學,甄選一般生,餐旅群,306,桃園縣私立永平工商,餐飲管理科
408,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S9FD22F6B7,身心障礙單招,身心障礙生,,812,高雄市市立高雄女中,普通科
409,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S8B4FA068F,身心障礙單招,身心障礙生,,502,南投縣私立五育高中,照顧服務科
410,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC79C8B9AC,海外聯招,僑生,,,,
411,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S04698457A,運動績優單招,一般生,,236,台中縣國立清水高中,普通科
412,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC2A8E6AAD,運動績優單招,一般生,,300,新竹縣國立竹北高中,體育班
413,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S25F985D23,運動績優單招,一般生,,880,台中縣國立清水高中,普通科
414,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SD6CD84A92,運動績優單招,一般生,,238,台北縣縣立樹林高中,普通科
415,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S42026AD88,運動績優單招,一般生,,500,彰化縣立成功高級中學,普通科
416,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SD93B6D78D,運動績優單招,一般生,,115,台北市市立南港高中,普通科
417,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S41C512C09,運動績優單招,一般生,,514,彰化縣立成功高級中學,普通科
418,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SED662DE53,運動績優單招,一般生,,330,桃園縣國立桃園農工,普通科
419,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S9ECFB71D0,運動績優單招,一般生,,702,台南市國立台南海事,普通科
420,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S2717F49BD,運動績優單招,一般生,,357,台南市國立台南海事,普通科
421,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S367AFA6B8,運動績優單招,一般生,,500,彰化縣國立員林農工,普通科
422,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S385CE3A76,運動績優單招,一般生,,420,台中市市立西苑中學,普通科
423,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S2BA90E5C5,運動績優單招,一般生,,100,台北市市立西松高中,普通科
424,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S751C2EB73,運動績優單招,一般生,,320,桃園縣國立桃園農工,普通科
425,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA3AD9990A,聯合登記分發,聯登一般生,商管群,330,桃園縣私立新興高中,應用日語科
426,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SFC93AAB43,聯合登記分發,聯登一般生,商管群,320,桃園縣私立育達高中,會計事務科
427,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S796438575,聯合登記分發,聯登一般生,商管群,330,桃園縣國立中壢家商,商業經營科
428,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SFC40EEBBF,聯合登記分發,聯登一般生,商管群,337,桃園縣國立中壢高商,國際貿易科
429,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S099C99420,聯合登記分發,聯登一般生,商管群,327,桃園縣私立六和高中,應用日語科
430,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0D1633F6C,聯合登記分發,聯登一般生,商管群,408,台中縣私立明道高中,資料處理科
431,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SBBA664BA1,聯合登記分發,聯登一般生,商管群,402,南投縣國立草屯商工,商業經營科
432,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0D5DA4096,聯合登記分發,聯登一般生,商管群,527,彰化縣國立二林工商,商業經營科
433,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SBCE6693BE,聯合登記分發,聯登一般生,商管群,512,彰化縣國立北斗家商,資料處理科
434,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1CA51BC89,特殊選才,特選-技職生,,814,高雄市市立中正高工,冷凍科
435,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S589801E29,甄選入學,甄選一般生,電機與電子群電機類,726,北門農工,電機科
436,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S35B11C3BE,甄選入學,甄選一般生,電機與電子群電機類,111,台北市市立南港高工,電機科
437,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S35E76E102,甄選入學,甄選一般生,電機與電子群電機類,105,台北市市立內湖高工,電機科
438,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S4E09CF291,甄選入學,甄選一般生,電機與電子群電機類,304,新竹縣私立內思高工,電機科
439,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA9FFE7A57,甄選入學,甄選一般生,電機與電子群電機類,730,臺南縣國立新營高工,電機科
440,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S465E66A40,甄選入學,甄選一般生,電機與電子群電機類,330,桃園縣國立桃園農工,電機科
441,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SB2C963C3F,甄選入學,甄選一般生,電機與電子群資電類,435,台中市私立嶺東高中,資訊科
442,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S24A40E3C8,甄選入學,甄選一般生,電機與電子群資電類,403,台中市私立嶺東高中,電子科
443,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S5E6D8640C,甄選入學,甄選一般生,電機與電子群資電類,435,台中市私立嶺東高中,電子科
444,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBDE699210,甄選入學,甄選一般生,電機與電子群資電類,812,高雄市市立中正高工,電子科
445,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S02F08DD15,甄選入學,甄選一般生,電機與電子群資電類,326,桃園縣私立育達高中,資訊科
446,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S265F0B959,甄選入學,甄選一般生,電機與電子群資電類,338,桃園縣私立振聲高中,資訊科
447,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SC26B25FE0,甄選入學,甄選一般生,電機與電子群資電類,832,高雄市市立中正高工,電子科
448,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA9A96E675,甄選入學,甄選一般生,電機與電子群資電類,725,臺南縣國立新營高工,資訊科
449,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S503EA24F3,聯合登記分發,聯登一般生,電機與電子群電機類,203,基隆市國立基隆商工,電機科
450,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S508CB06C1,聯合登記分發,聯登一般生,電機與電子群電機類,320,桃園縣私立治平高中,電機科
451,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S67A377968,聯合登記分發,聯登一般生,電機與電子群電機類,325,桃園縣私立治平高中,電機科
452,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SD7F44D52A,聯合登記分發,聯登一般生,電機與電子群電機類,413,台中縣國立霧峰農工,電機科
453,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S43021AE23,聯合登記分發,聯登一般生,電機與電子群電機類,528,彰化縣國立二林工商,電機科
454,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S99B5E95D6,聯合登記分發,聯登一般生,電機與電子群電機類,500,彰化縣國立秀水高工,電機科
455,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S6C93B05E9,聯合登記分發,聯登一般生,電機與電子群電機類,624,臺南縣國立台南高工,電機科
456,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S0FCBC1E06,聯合登記分發,聯登一般生,電機與電子群電機類,733,臺南縣國立新營高工,電機科
457,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S765F1D6EB,聯合登記分發,聯登一般生,電機與電子群電機類,840,高雄市市立中正高工,電機科
458,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2BB6D22F1,聯合登記分發,聯登一般生,電機與電子群電機類,829,高雄市市立高雄高工,冷凍空調科
459,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S253FBBE8B,聯合登記分發,聯登一般生,電機與電子群電機類,820,高雄市市立中正高工,控制科
460,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S7AD1D4383,聯合登記分發,聯登一般生,電機與電子群電機類,811,高雄縣國立岡山農工,電機科
461,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S51BD77224,聯合登記分發,聯登一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
462,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3F8718439,聯合登記分發,聯登一般生,電機與電子群資電類,880,台北市市立松山工農,電子科
463,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S141D3925B,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立振聲高中,資訊科
464,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3D79FAB6D,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立新興高中,資訊科
465,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S0D6855E50,聯合登記分發,聯登一般生,電機與電子群資電類,326,桃園縣國立楊梅高中,資訊科
466,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SD96E8E55C,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣國立楊梅高中,電子科
467,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S284A2D08A,聯合登記分發,聯登一般生,電機與電子群資電類,303,新竹縣私立內思高工,資訊科
468,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S92636AA5B,聯合登記分發,聯登一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
