序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
312,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SF29BF82B8,聯合登記分發,聯登一般生,商管群,324,桃園縣私立治平高中,資料處理科
313,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S7DF6C85E3,聯合登記分發,聯登一般生,商管群,326,桃園縣私立育達高中,資料處理科
314,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SB1FFC7A64,聯合登記分發,聯登一般生,商管群,310,新竹市國立新竹高商,資料處理科
315,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SAFE8247D4,聯合登記分發,聯登一般生,商管群,412,台中縣私立僑泰高中,資料處理科
316,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SAEEC52039,聯合登記分發,聯登一般生,商管群,402,台中縣國立豐原高商,資料處理科
317,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SEDCBAE9BE,聯合登記分發,聯登一般生,商管群,404,台中市私立新民高中,國際貿易科
318,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S97300F621,聯合登記分發,聯登一般生,商管群,506,彰化縣國立鹿港高中,商業經營科
319,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S4341E3F61,聯合登記分發,聯登一般生,商管群,640,雲林縣國立斗六家商,資料處理科
320,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S6BC053B68,聯合登記分發,聯登一般生,商管群,722,臺南縣國立曾文家商,資料處理科
321,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S72FC304D0,聯合登記分發,聯登一般生,商管群,711,臺南縣國立新豐高中,綜合高中部
322,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S2CB9969EB,聯合登記分發,聯登一般生,商管群,709,台南縣國立台南大學附屬高級中學,綜合高中部
323,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SCB54917E0,聯合登記分發,聯登一般生,商管群,710,台南縣國立台南大學附屬高級中學,綜合高中部
324,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S86A16FB07,聯合登記分發,聯登一般生,商管群,701,臺南縣國立新豐高中,綜合高中部
325,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S55195D6AC,聯合登記分發,聯登一般生,商管群,724,臺南縣國立新營高工,資訊科
326,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S17A0E668D,聯合登記分發,聯登一般生,商管群,800,高雄市市立高雄高商,會計事務科
327,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SFCC103020,聯合登記分發,聯登一般生,商管群,830,高雄市市立高雄高商,資料處理科
328,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S3C66AB1B4,繁星推甄,繁星生,餐旅群,333,嘉義縣私立協志工商,觀光事業科
329,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S37565FCA1,技優甄審,技優生,商業類,600,嘉義市私立東吳工家,旅遊事務科
330,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S0C8DA7639,技優甄審,技優生,商業類,653,嘉義市私立東吳工家,旅遊事務科
331,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S82F33C65F,技優甄審,技優生,商業類,745,臺南縣國立北門農工,電子商務(處理)科
332,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE7227A3B4,技優甄審,技優生,商業類,622,嘉義市國立華南高商,觀光事業科
333,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SEABE18A29,甄選入學,甄選一般生,餐旅群,412,台中縣私立僑泰高中,餐飲管理科
334,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SFD80A895C,甄選入學,甄選一般生,餐旅群,606,嘉義市私立興華高中,觀光事業科
335,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S38540338F,甄選入學,甄選一般生,餐旅群,320,桃園縣私立啟英高中,餐飲管理科
336,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SC8D5D6AA2,甄選入學,甄選一般生,餐旅群,710,臺南縣國立曾文家商,綜合高中部
337,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S388365D20,甄選入學,甄選一般生,餐旅群,330,桃園縣私立永平工商,觀光事業科
338,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S58A595B10,甄選入學,甄選一般生,餐旅群,320,桃園縣私立永平工商,觀光事業科
339,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE32411F9C,甄選入學,甄選一般生,餐旅群,408,台中市私立嶺東高中,觀光事業科
340,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S1C34E095C,甄選入學,甄選一般生,餐旅群,407,台中縣私立僑泰高中,觀光事業科
341,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S4AB9F1420,甄選入學,甄選一般生,餐旅群,335,桃園縣國立中壢家商,家政科
342,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SEAD99EDFE,甄選入學,甄選一般生,餐旅群,428,台中市私立新民高中,觀光事業科
343,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S0E2C44027,甄選入學,甄選一般生,餐旅群,429,台中市私立新民高中,觀光事業科
344,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S0C9691FF6,甄選入學,甄選一般生,餐旅群,733,臺南縣國立新營高工,餐飲管理科
345,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S1953D9781,甄選入學,甄選一般生,餐旅群,310,新竹市私立光復高中,綜合高中部
346,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SEC0E1D3BF,甄選入學,甄選一般生,商管群,709,台南市國立台南海事,商業經營科
347,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S8E33E2B2F,甄選入學,甄選一般生,商管群,411,台中市明德高級中學,商業經營科
348,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SB5408FA70,甄選入學,甄選一般生,商管群,304,新竹縣私立忠信高中,綜合高中部
349,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S7B2DF2F12,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,綜合高中部
350,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S8D43B94A1,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
351,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SA0DED6879,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,資料處理科
352,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S6FDBFE1D1,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,電子商務(處理)科
353,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SBFA56F98B,運動績優單招,運動單招生,,108,台北市私立開南商工,觀光事業科
354,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S48E2AF2EE,運動績優單招,運動單招生,,330,南投縣私立普台高級中學,普通科
355,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SA8E7B5E1B,運動績優單招,運動單招生,,330,桃園縣私立振聲高中,觀光事業科
356,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SBABED58F6,聯合登記分發,原住民,商管群,320,桃園縣私立新興高中,商業經營科
357,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S39D87BDB2,聯合登記分發,聯登一般生,商管群,231,台北縣國立淡水商工,商業經營科
358,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SCD3781FFB,聯合登記分發,聯登一般生,商管群,335,桃園縣私立治平高中,資料處理科
359,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE83D2E6A4,聯合登記分發,聯登一般生,商管群,300,新竹市市立香山高中,資料處理科
360,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S51041D36B,聯合登記分發,聯登一般生,商管群,351,新竹市國立新竹高商,資料處理科
361,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SAA6C88840,聯合登記分發,聯登一般生,商管群,420,台中市國立台中家商,國際貿易科
362,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SF3E91F7BE,聯合登記分發,聯登一般生,商管群,557,南投縣國立竹山高中,商業經營科
363,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S55F7C7304,聯合登記分發,聯登一般生,商管群,557,南投縣國立竹山高中,國際貿易科
364,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S09AAA29D0,聯合登記分發,聯登一般生,商管群,612,嘉義市私立興華高中,資料處理科
365,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SB01DEC4E3,聯合登記分發,聯登一般生,商管群,704,台南市私立長榮高中,應用外語科(英文)
366,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S34C634B31,聯合登記分發,聯登一般生,商管群,814,高雄市市立海青工商,資料處理科
367,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S54CCB5CBF,聯合登記分發,聯登一般生,商管群,811,高雄市市立海青工商,資料處理科
368,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S58ED028AC,聯合登記分發,聯登一般生,商管群,815,高雄市市立高雄高商,商業經營科
369,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE809C24B8,聯合登記分發,聯登一般生,商管群,807,高雄市立楠梓高中,綜合高中部
370,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE73425936,聯合登記分發,聯登一般生,商管群,833,高雄縣國立鳳山商工,商業經營科
371,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S54C24D6D6,聯合登記分發,聯登一般生,農業群,320,桃園縣國立桃園農工,農場經營科
372,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S543704601,聯合登記分發,聯登一般生,農業群,324,桃園縣國立桃園農工,農場經營科
373,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S6C8FAB0DA,聯合登記分發,聯登一般生,農業群,325,桃園縣國立龍潭高級中學,畜產保健科
374,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SCF9D7FAC8,繁星推甄,繁星生,餐旅群,941,台北縣縣立金山高中,綜合高中部
375,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S89F712B41,技優甄審,技優生,商業類,330,桃園縣私立永平工商,觀光事業科
376,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S775EDC9B9,技優甄審,技優生,餐旅類,432,台中市私立宜寧高中,觀光事業科
377,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S57D970308,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,應用外語科(日文)
378,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S76B54E5E6,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,應用外語科(日文)
379,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SB618B50DA,甄選入學,甄選一般生,商管群,411,台中縣私立僑泰高中,應用外語科(日文)
380,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S329972F70,甄選入學,甄選一般生,商管群,523,彰化縣國立員林家商,商業經營科
381,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S58455E3FF,甄選入學,甄選一般生,商管群,812,高雄市市立海青工商,資料處理科
382,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S42D27A19D,甄選入學,甄選一般生,商管群,408,台中市私立新民高中,國際貿易科
383,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S9F779D9BD,甄選入學,甄選一般生,商管群,203,基隆市私立二信高中,應用外語科(英文)
384,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S8C918080B,甄選入學,甄選一般生,商管群,427,台中市私立新民高中,商業經營科
385,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SAED3E93A9,甄選入學,甄選一般生,商管群,411,台中市私立新民高中,商業經營科
386,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S542F9C594,甄選入學,甄選一般生,商管群,731,臺南縣國立新營高中,資料處理科
387,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SAA5AAF3AE,甄選入學,甄選一般生,商管群,806,高雄縣國立鳳山商工,商業經營科
388,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S771FCB4E1,甄選入學,甄選一般生,商管群,333,桃園縣私立新興高中,商業經營科
389,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SDCE5669D0,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,國際貿易科
390,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S4BB9C5D61,甄選入學,甄選一般生,商管群,722,臺南縣國立曾文家商,商業經營科
391,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S254F19265,甄選入學,甄選一般生,商管群,500,彰化縣國立鹿港高中,國際貿易科
392,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SB924C36D2,甄選入學,甄選一般生,商管群,646,雲林縣國立土庫商工,資料處理科
393,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S85F3D338F,甄選入學,甄選一般生,商管群,640,雲林縣國立土庫商工,資料處理科
394,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S40DDC6E18,甄選入學,離島地區,餐旅群,880,澎湖縣國立澎湖海事高職,餐飲管理科
395,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S39DE1B320,甄選入學,離島地區,餐旅群,881,澎湖縣國立澎湖海事高職,餐飲管理科
396,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S8450A7EF0,甄選入學,離島地區,餐旅群,885,澎湖縣國立澎湖海事高職,餐飲管理科
397,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SEDB772C0B,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
398,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S40DA57BD1,甄選入學,離島地區,餐旅群,885,澎湖縣國立馬公高中,觀光事業科
399,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S5C6F71A8C,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
400,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S5572DCFB9,甄選入學,離島地區,商管群,880,澎湖縣國立澎湖海事高職,電子科
401,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S44C7AAB33,運動績優單招,運動單招生,,325,桃園縣私立治平高中,綜合高中部
402,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S0F433EA0E,運動績優單招,運動單招生,,702,臺南縣國立北門農工,體育班
403,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S48D1A3DAC,聯合登記分發,聯登一般生,農業群,325,桃園縣國立龍潭高級中學,畜產保健科
404,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SF50C5371D,聯合登記分發,聯登一般生,農業群,351,苗栗縣國立苗栗農工,農場經營科
405,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S0C45796EF,聯合登記分發,聯登一般生,農業群,356,苗栗縣國立苗栗農工,森林科
406,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S0559C4333,聯合登記分發,聯登一般生,農業群,360,苗栗縣國立苗栗農工,園藝科
407,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SA05832FCB,聯合登記分發,聯登一般生,農業群,360,苗栗縣國立苗栗農工,森林科
408,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S1CED6D1B5,聯合登記分發,聯登一般生,農業群,702,臺南縣國立曾文農工,畜產保健科
409,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S9DDBADCEB,聯合登記分發,聯登一般生,農業群,733,臺南縣國立曾文農工,畜產保健科
410,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S9EC07BF85,聯合登記分發,聯登一般生,農業群,950,台東縣國立台東高中,綜合高中部
411,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SA1E210043,聯合登記分發,聯登一般生,餐旅群,111,台北市私立開南商工,觀光事業科
412,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S2C4367FBD,聯合登記分發,聯登一般生,餐旅群,402,台中市國立台中高農,觀光事業科
413,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S8EF9B6385,聯合登記分發,聯登一般生,餐旅群,406,台中縣私立明道高中,餐飲管理科
414,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SBFF4264ED,聯合登記分發,聯登一般生,餐旅群,717,台南市私立長榮高中,觀光事業科
415,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SEF958D08B,聯合登記分發,聯登一般生,餐旅群,885,澎湖縣國立馬公高中,觀光事業科
416,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SC93683C1A,特殊選才,特選-技職生,不分類別,270,宜蘭縣國立蘇澳海事,水產食品科
417,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SF84727307,繁星推甄,繁星生,食品群,702,台南市六信高級中學,烘焙食品科
418,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S414E15B17,技優甄審,技優生,食品類,928,屏東縣國立東港海事,水產食品科
419,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S3E3AFD147,技優甄審,技優生,食品類,928,屏東縣國立東港海事,水產食品科
420,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S466984843,技優甄審,技優生,食品類,708,台南市國立台南海事,烘焙食品科
421,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1CBB4BC4B,技優甄審,技優生,食品類,741,臺南縣國立曾文農工,食品加工科
422,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SAF63BC750,技優甄審,技優生,食品類,270,宜蘭縣國立蘇澳海事,水產食品科
423,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1C98EDFF0,甄選入學,甄選一般生,食品群,401,台中市國立台中高農,食品加工科
424,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD6C9CB731,甄選入學,甄選一般生,食品群,412,台中市國立台中高農,食品加工科
425,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S867E60A7A,甄選入學,甄選一般生,食品群,366,苗栗縣國立苗栗農工,食品加工科
426,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S043D977FA,甄選入學,甄選一般生,食品群,231,台北市市立松山工農,食品加工科
427,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SE395319D3,甄選入學,甄選一般生,食品群,105,台北市市立松山工農,食品加工科
428,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S3753D0DFA,甄選入學,甄選一般生,食品群,709,臺南縣國立北門農工,食品加工科
429,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SE1C7B4FCA,甄選入學,甄選一般生,食品群,722,臺南縣國立北門農工,食品加工科
430,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S25DC3A0D3,甄選入學,甄選一般生,食品群,709,臺南縣國立北門農工,食品加工科
431,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S2C21E21D1,甄選入學,甄選一般生,食品群,722,臺南縣國立北門農工,食品加工科
432,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4FA6E81D4,甄選入學,甄選一般生,食品群,722,臺南縣國立北門農工,食品加工科
433,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S504B500AE,甄選入學,甄選一般生,食品群,613,嘉義縣國立東石高中,食品加工科
434,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SB6BD9AA94,甄選入學,甄選一般生,食品群,306,新竹縣國立關西高中,食品加工科
435,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6F4191184,甄選入學,甄選一般生,食品群,515,彰化縣國立員林農工,食品加工科
436,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S842C3D445,甄選入學,甄選一般生,食品群,523,彰化縣國立員林農工,食品加工科
437,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S79623E93F,甄選入學,甄選一般生,食品群,516,彰化縣國立員林農工,食品加工科
438,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6767C36FD,甄選入學,甄選一般生,食品群,600,嘉義市國立嘉義高商,食品科
439,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SEEE6ECDDB,甄選入學,甄選一般生,食品群,608,嘉義市國立嘉義高商,食品科
440,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA6790C025,甄選入學,甄選一般生,食品群,324,桃園縣國立龍潭高級中學,食品加工科
441,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S949EE1D48,甄選入學,甄選一般生,食品群,524,台中縣國立霧峰農工,食品加工科
442,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SB4248507C,甄選入學,甄選一般生,食品群,406,台中縣國立霧峰農工,食品加工科
443,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SF40283AB6,甄選入學,甄選一般生,食品群,414,台中縣國立霧峰農工,食品加工科
444,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1F47E5617,甄選入學,甄選一般生,食品群,420,台中縣國立霧峰農工,食品加工科
445,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S251B9AA72,甄選入學,甄選一般生,食品群,820,高雄縣國立岡山農工,食品加工科
446,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S66705B4DE,甄選入學,甄選一般生,食品群,500,台中市國立台中高農,食品加工科
447,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S035618165,甄選入學,甄選一般生,食品群,640,雲林縣國立西螺農工,食品加工科
448,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S932541CB7,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
449,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SC6797DF2D,甄選入學,離島地區,食品群,884,澎湖縣國立澎湖海事高職,水產食品科
450,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S208B500AA,甄選入學,離島地區,食品群,884,澎湖縣國立澎湖海事高職,水產食品科
451,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S93A707BC2,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
452,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SBF76C5985,聯合登記分發,聯登一般生,食品群,202,基隆市國立基隆海事,食品科
453,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SEF188FA95,聯合登記分發,聯登一般生,食品群,231,台北市市立松山工農,食品加工科
454,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1B8401887,聯合登記分發,聯登一般生,食品群,231,基隆市國立基隆海事,烘焙食品科
455,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD47C9E66D,聯合登記分發,聯登一般生,食品群,244,基隆市國立基隆海事,食品科
456,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S2451A95D3,聯合登記分發,聯登一般生,食品群,335,桃園縣國立龍潭高級中學,食品加工科
457,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SDE7B0636F,聯合登記分發,聯登一般生,食品群,326,桃園縣國立龍潭高級中學,食品加工科
458,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD661325F0,聯合登記分發,聯登一般生,食品群,325,桃園縣國立龍潭高級中學,食品加工科
459,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S206B8EE17,聯合登記分發,聯登一般生,食品群,324,桃園縣國立龍潭高級中學,食品加工科
460,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S9E6322FF5,聯合登記分發,聯登一般生,食品群,305,新竹縣國立關西高中,食品加工科
461,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SED18AFE0C,聯合登記分發,聯登一般生,食品群,306,新竹縣國立關西高中,食品加工科
462,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SCA86A3ED9,聯合登記分發,聯登一般生,食品群,302,新竹縣國立關西高中,食品加工科
463,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SBE1F46FD7,聯合登記分發,聯登一般生,食品群,404,台中市國立台中高農,食品加工科
464,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA28A8C425,聯合登記分發,聯登一般生,食品群,427,台中市國立台中高農,食品加工科
465,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD1C82D2A6,聯合登記分發,聯登一般生,食品群,412,台中市國立台中高農,食品加工科
466,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S795E87D1B,聯合登記分發,聯登一般生,食品群,411,台中縣國立霧峰農工,食品加工科
467,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SBBE91123E,聯合登記分發,聯登一般生,食品群,412,台中縣國立霧峰農工,食品加工科
468,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4CB5E77BE,聯合登記分發,聯登一般生,食品群,513,彰化縣國立員林農工,食品加工科
