序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
311,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S183528046,甄選入學,甄選一般生,電機與電子群資電類,880,台北市市立木柵高工,電子科
312,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6CB5D6F68,甄選入學,甄選一般生,電機與電子群資電類,231,台北市市立木柵高工,電子科
313,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA53579132,甄選入學,甄選一般生,電機與電子群資電類,320,新竹縣私立內思高工,資訊科
314,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD3F2318A5,甄選入學,甄選一般生,電機與電子群電機類,880,台中市私立新民高中,電機科
315,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3EC7849EE,甄選入學,甄選一般生,電機與電子群電機類,880,雲林縣國立北港農工,電機科
316,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE50760F53,甄選入學,甄選一般生,電機與電子群電機類,880,高雄市市立中正高工,冷凍科
317,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S30DA3A293,甄選入學,甄選一般生,電機與電子群電機類,103,台北市市立內湖高工,冷凍空調科
318,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD662E73A9,甄選入學,甄選一般生,電機與電子群電機類,428,台中縣國立東勢高工,電機科
319,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5CA3DC460,甄選入學,甄選一般生,電機與電子群電機類,704,臺南縣國立新化高工,電機科
320,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1F5CDDD03,甄選入學,甄選一般生,電機與電子群電機類,710,臺南縣國立新化高工,電機科
321,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1F80C8E69,甄選入學,甄選一般生,電機與電子群電機類,424,台中縣國立東勢高工,電機科
322,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF0338DE5D,甄選入學,甄選一般生,電機與電子群電機類,350,苗栗縣國立苗栗農工,電機空調科
323,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3CE74905F,甄選入學,甄選一般生,電機與電子群電機類,351,苗栗縣國立苗栗農工,電機空調科
324,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S555FA18B2,甄選入學,甄選一般生,電機與電子群電機類,220,台北市市立南港高工,電機科
325,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE21449D77,甄選入學,甄選一般生,動力機械群,320,桃園縣私立新興高中,汽車科
326,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF8524CF95,聯合登記分發,聯登一般生,動力機械群,606,嘉義市國立嘉義高工,汽車科
327,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SC419A16F2,聯合登記分發,聯登一般生,電機與電子群電機類,337,桃園縣私立治平高中,電機科
328,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S29543EB41,聯合登記分發,聯登一般生,電機與電子群電機類,303,新竹縣私立內思高工,綜合高中部
329,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S9FC79B435,聯合登記分發,聯登一般生,電機與電子群電機類,360,苗栗縣國立苗栗農工,電機空調科
330,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S93432B96A,聯合登記分發,聯登一般生,電機與電子群電機類,545,南投縣國立埔里高工,電機科
331,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SEC8C40225,聯合登記分發,聯登一般生,電機與電子群電機類,500,彰化縣國立秀水高工,電機科
332,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD68A67567,聯合登記分發,聯登一般生,電機與電子群電機類,516,彰化縣國立秀水高工,電機科
333,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S459616FEA,聯合登記分發,聯登一般生,電機與電子群電機類,511,彰化縣國立永靖高工,電機科
334,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S509ED1236,聯合登記分發,聯登一般生,電機與電子群電機類,522,彰化縣國立員林崇實高級工業職業學校,電機科
335,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S745642782,聯合登記分發,聯登一般生,電機與電子群電機類,880,彰化縣國立員林崇實高級工業職業學校,電機空調科
336,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S511594CB6,聯合登記分發,聯登一般生,電機與電子群電機類,640,雲林縣國立西螺農工,綜合高中部
337,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S78958117A,聯合登記分發,聯登一般生,電機與電子群電機類,880,高雄市市立中正高工,電機科
338,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6A72503F0,聯合登記分發,聯登一般生,電機與電子群電機類,880,高雄縣私立中山工商,電機科
339,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5114744F7,聯合登記分發,聯登一般生,電機與電子群電機類,920,屏東縣國立屏東高工,電機科
340,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S8A22F4498,聯合登記分發,聯登一般生,電機與電子群資電類,111,台北市市立南港高工,電子科
341,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7BDD301C3,聯合登記分發,聯登一般生,電機與電子群資電類,652,嘉義市私立東吳工家,資訊科
342,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1B9AB05BD,聯合登記分發,聯登一般生,電機與電子群資電類,615,嘉義市國立嘉義高工,微電腦修護科
343,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S6002C1607,運動績優單招,一般生,,802,高雄市市立中正高中,普通科
344,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB543FEA67,運動績優單招,一般生,,244,台北縣國立林口高中,普通科
345,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S15C428B79,運動績優單招,一般生,,710,台南市私立長榮高中,普通科
346,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SD1DC06D38,運動績優單招,一般生,,235,新北市立丹鳳高級中學,普通科
347,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC7C0C2CC5,運動績優單招,一般生,,646,雲林縣縣立斗南中學,普通科
348,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SBBF789159,運動績優單招,一般生,,514,彰化縣立成功高級中學,普通科
349,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4891D0512,運動績優單招,一般生,,830,高雄市市立中正高中,普通科
350,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA7B9B24DB,運動績優單招,一般生,,268,宜蘭縣國立羅東高商,綜合高中部
351,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S1F7FC5004,運動績優單招,一般生,,545,台北市立南湖高級中學,普通科
352,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S5341EF517,運動績優單招,一般生,,833,高雄縣縣立文山中學,普通科
353,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4068EAB64,運動績優單招,一般生,,420,台中縣私立青年高中,綜合高中部
354,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S3D0E91759,運動績優單招,一般生,,244,台北縣國立林口高中,普通科
355,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S28809AD63,運動績優單招,一般生,,103,台北市市立復興高中,普通科
356,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB6979130F,甄試分發入學,一般生,,830,高雄市私立三信家商,餐飲管理科
357,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S1FC4F0210,身心障礙單招,一般生,,702,台南市國立台南第二高級中學,普通科
358,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA1C055356,繁星推甄,繁星生,商管群,266,宜蘭縣國立羅東高商,商業經營科
359,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S5A707D070,甄選入學,甄選一般生,商管群,408,台中市私立新民高中,應用英語科
360,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S96EA60CCD,甄選入學,甄選一般生,商管群,420,苗栗縣國立卓蘭高級中等學校,資料處理科
361,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S1DC6D5F0E,甄選入學,甄選一般生,商管群,515,彰化縣國立彰化高商,商業經營科
362,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S95A717375,甄選入學,甄選一般生,商管群,241,台北市市立大同高中,資料處理科
363,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S49121B799,甄選入學,甄選一般生,餐旅群,428,台中縣私立明道高中,餐飲管理科
364,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S3B487FE6B,甄選入學,甄選一般生,餐旅群,436,台中縣私立明道高中,餐飲管理科
365,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SDBB32993A,甄選入學,甄選一般生,餐旅群,401,台中市私立新民高中,觀光事業科
366,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4C65DED33,甄選入學,甄選一般生,餐旅群,427,台中市私立新民高中,觀光事業科
367,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SDA67F7EF1,甄選入學,甄選一般生,餐旅群,403,台中市私立新民高中,觀光事業科
368,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S90D9877EA,甄選入學,甄選一般生,餐旅群,427,台中市私立新民高中,觀光事業科
369,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0290101FF,甄選入學,甄選一般生,餐旅群,731,嘉義縣私立萬能工商,餐飲技術科
370,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE2E921998,甄選入學,甄選一般生,餐旅群,325,桃園縣私立育達高中,餐飲管理科
371,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S3378A72A1,甄選入學,甄選一般生,餐旅群,420,台中市國立台中高農,餐飲管理科
372,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S77464937A,甄選入學,甄選一般生,餐旅群,411,台中市國立台中高農,餐飲技術科
373,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S381F76F42,甄選入學,甄選一般生,電機與電子群資電類,303,新竹縣私立義民高中,資訊科
374,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SBAA32164E,聯合登記分發,聯登一般生,商管群,731,臺南縣國立新營高中,電子商務(處理)科
375,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S661EE1CD3,特殊選才,特選-技職生,不分類別,116,基隆市國立基隆海事,輪機科
376,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S84A71D81A,特殊選才,特選-技職生,不分類別,330,桃園縣私立新興高中,普通科
377,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S089C2EE0B,繁星推甄,繁星生,電機與電子群,314,新竹縣私立東泰高中,水電技術科
378,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S927DF7D24,甄選入學,甄選一般生,電機與電子群電機類,366,苗栗縣國立苗栗農工,電機科
379,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S75DAF202A,甄選入學,甄選一般生,電機與電子群電機類,521,彰化縣國立員林崇實高級工業職業學校,電機空調科
380,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBDC6925AF,甄選入學,甄選一般生,電機與電子群電機類,264,宜蘭縣國立羅東高工,電機科
381,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SEF91ADC39,甄選入學,甄選一般生,電機與電子群電機類,350,苗栗縣國立苗栗農工,電機空調科
382,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S34AA9FBF1,甄選入學,甄選一般生,電機與電子群電機類,520,彰化縣國立永靖高工,電機科
383,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SCCA4D5978,甄選入學,甄選一般生,電機與電子群資電類,435,台中市私立嶺東高中,電子科
384,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SD11BAD13E,甄選入學,甄選一般生,電機與電子群資電類,432,台中市私立嶺東高中,電子科
385,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S643855537,甄選入學,甄選一般生,電機與電子群資電類,702,臺南縣國立曾文農工,電子科
386,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S9C312B0D6,甄選入學,甄選一般生,電機與電子群資電類,325,桃園縣國立龍潭高級中學,電子科
387,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2899F421A,甄選入學,甄選一般生,電機與電子群資電類,324,桃園縣國立龍潭高級中學,電子科
388,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S119DFA1C1,聯合登記分發,聯登一般生,電機與電子群電機類,220,台北市市立松山工農,電機科
389,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S483CAA58A,聯合登記分發,聯登一般生,電機與電子群電機類,116,台北市市立內湖高工,電機科
390,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SC7F922988,聯合登記分發,聯登一般生,電機與電子群電機類,231,台北市市立大安高工,冷凍空調科
391,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S87CD2C154,聯合登記分發,聯登一般生,電機與電子群電機類,412,台中市國立台中高工,電機科
392,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S8B67DF5BE,聯合登記分發,聯登一般生,電機與電子群電機類,508,彰化縣國立永靖高工,電機科
393,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S589AA09F6,聯合登記分發,聯登一般生,電機與電子群電機類,646,雲林縣國立西螺農工,電機科
394,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S06FA97D13,聯合登記分發,聯登一般生,電機與電子群電機類,612,嘉義市國立嘉義高工,電機空調科
395,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S794C83756,聯合登記分發,聯登一般生,電機與電子群電機類,811,高雄縣國立岡山農工,電機科
396,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF9A0E269E,聯合登記分發,聯登一般生,電機與電子群電機類,830,高雄市市立高雄高工,冷凍空調科
397,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE05B70CA9,聯合登記分發,聯登一般生,電機與電子群電機類,268,宜蘭縣國立羅東高工,電機科
398,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF3D581770,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立啟英高中,資訊科
399,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S02FF9AAC6,聯合登記分發,聯登一般生,電機與電子群資電類,307,新竹市私立磐石高中,電機科
400,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF1BEAACC6,聯合登記分發,聯登一般生,電機與電子群資電類,360,苗栗縣國立苗栗農工,電機空調科
401,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S20F033F6F,聯合登記分發,聯登一般生,電機與電子群資電類,404,,
402,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA5519FE46,聯合登記分發,聯登一般生,電機與電子群資電類,435,台中市私立嶺東高中,電子科
403,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3DC66D7C5,聯合登記分發,聯登一般生,電機與電子群資電類,406,台中市私立新民高中,電機科
404,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE0DB88EFC,聯合登記分發,聯登一般生,電機與電子群資電類,437,台中縣國立大甲高中,綜合高中部
405,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SAFAC27AE3,聯合登記分發,聯登一般生,電機與電子群資電類,411,雲林縣私立大德工商,資訊科
406,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1291D518C,聯合登記分發,聯登一般生,電機與電子群資電類,721,臺南縣國立曾文農工,電子科
407,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S84E97E9FA,聯合登記分發,聯登一般生,電機與電子群資電類,811,高雄市市立高雄高工,電子科
408,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3FAF675A7,聯合登記分發,聯登一般生,電機與電子群資電類,813,高雄縣國立旗山農工,電機科
409,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SBF5FBB236,特殊選才,特選-扎根計畫,不分類別,880,澎湖縣國立馬公高中,商業經營科
410,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SABFCCC98E,特殊選才,特選-扎根計畫,不分類別,881,澎湖縣國立馬公高中,商業經營科
411,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S681813EC3,繁星推甄,繁星生,商管群,813,高雄市私立立志高中,資料處理科
412,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SD6074F753,甄選入學,甄選一般生,商管群,439,台中縣私立致用高中,資料處理科
413,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SBF5A2BDF2,甄選入學,甄選一般生,商管群,830,高雄縣私立中山工商,資料處理科
414,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SE5D9CAA86,甄選入學,甄選一般生,商管群,812,高雄縣私立中山工商,資料處理科
415,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S79CB184B4,甄選入學,甄選一般生,商管群,806,高雄市私立復華高中,資料處理科
416,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF640FEB76,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,電子商務(處理)科
417,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S46ECC80F9,甄選入學,離島地區,商管群,882,澎湖縣國立馬公高中,觀光事業科
418,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SBA8C31162,甄選入學,離島地區,商管群,884,澎湖縣國立馬公高中,資料處理科
419,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S719EF782F,甄選入學,甄選一般生,商管群,881,澎湖縣國立馬公高中,商業經營科
420,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SDE6BF80BA,甄選入學,甄選一般生,商管群,406,台中市私立新民高中,國際貿易科
421,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SAAFE3A633,甄選入學,甄選一般生,商管群,514,彰化縣國立鹿港高中,國際貿易科
422,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S84A0CD179,甄選入學,甄選一般生,商管群,325,桃園縣私立六和高中,應用日語科
423,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SB07DAF08E,聯合登記分發,聯登一般生,商管群,222,台北市市立松山家商,商業經營科
424,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S70554B465,聯合登記分發,聯登一般生,商管群,237,台北縣縣立鶯歌高職,資料處理科
425,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3CA5E4853,聯合登記分發,聯登一般生,商管群,338,桃園縣私立新興高中,資料處理科
426,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S0224C5E70,聯合登記分發,聯登一般生,商管群,333,桃園縣國立中壢高商,資料處理科
427,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S74EA4F97C,聯合登記分發,聯登一般生,商管群,324,桃園縣私立六和高中,應用日語科
428,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S6C33C4251,聯合登記分發,聯登一般生,商管群,326,新竹縣縣立湖口中學,商業經營科
429,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SC0EEB2B13,聯合登記分發,聯登一般生,商管群,302,新竹縣私立義民高中,資料處理科
430,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SA24860E00,聯合登記分發,聯登一般生,商管群,358,苗栗縣縣立苑裡中學,商業經營科
431,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S78F0949B6,聯合登記分發,聯登一般生,商管群,711,臺南縣國立新化高工,資料處理科
432,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S885A27F3F,聯合登記分發,聯登一般生,商管群,730,臺南縣國立新營高中,電子商務(處理)科
433,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SAA72D1561,聯合登記分發,聯登一般生,商管群,833,高雄縣國立鳳山商工,國際貿易科
434,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3360CFBE4,聯合登記分發,聯登一般生,商管群,882,澎湖縣國立馬公高中,資料處理科
435,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S0F2B0F2A6,聯合登記分發,聯登一般生,商管群,884,澎湖縣國立馬公高中,資料處理科
436,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SCA60A8F7C,聯合登記分發,聯登一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
437,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S48E246364,聯合登記分發,聯登一般生,外語群英語類,224,台北市市立松山家商,應用英語科
