序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
313,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S7EEFC1C9F,運動績優單招,一般生,,237,台北縣縣立錦和高中,體育班
314,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S7640B9A36,運動績優單招,一般生,,320,桃園縣私立育達高中,應用日語科
315,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SDDADB927B,甄選入學,甄選一般生,商管群,201,基隆市國立基隆商工,國際貿易科
316,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S97133CBFF,甄選入學,甄選一般生,商管群,335,桃園縣私立新興高中,應用日語科
317,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SCD22E9EE7,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
318,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S32921AE16,甄選入學,甄選一般生,商管群,703,臺南縣國立新豐高中,綜合高中部
319,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S23F5BDB71,甄選入學,甄選一般生,商管群,325,桃園縣私立治平高中,電子商務(處理)科
320,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S2B3155E0F,甄選入學,甄選一般生,商管群,326,桃園縣私立治平高中,應用日語科
321,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S6DF73366F,甄選入學,甄選一般生,商管群,401,台中市國立台中家商,資料處理科
322,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SCEDD82E89,甄選入學,甄選一般生,商管群,234,台北市市立松山家商,商業經營科
323,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SD31D9A25F,甄選入學,甄選一般生,商管群,722,臺南縣國立曾文家商,商業經營科
324,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC71154782,甄選入學,甄選一般生,商管群,358,台中市私立新民高中,應用英語科
325,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SF7D16DDF5,甄選入學,甄選一般生,商管群,709,臺南縣國立曾文家商,資料處理科
326,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S91CDBC952,甄選入學,甄選一般生,商管群,402,南投縣國立草屯商工,商業經營科
327,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S806953103,甄選入學,甄選一般生,農業群,330,桃園縣國立龍潭高級中學,造園科
328,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S90ECC6B5A,甄選入學,甄選一般生,農業群,324,桃園縣國立龍潭高級中學,畜產保健科
329,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S1F77CD093,甄選入學,甄選一般生,農業群,335,桃園縣私立治平高中,電機科
330,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S4D314B08B,甄選入學,甄選一般生,農業群,426,台中縣縣立新社中學,園藝科
331,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC5C63ED1D,繁星推甄,繁星生,餐旅群,304,苗栗縣私立大成高中,餐飲管理科
332,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S3B7C84744,繁星推甄,繁星生,餐旅群,406,台中市國立台中高農,觀光事業科
333,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC488ACCBB,聯合登記分發,聯登一般生,農業類,950,國立台東專科學校,汽車科
334,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SBE25A81C5,聯合登記分發,聯登一般生,餐旅群,334,桃園縣私立永平工商,觀光事業科
335,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SEFC780961,聯合登記分發,聯登一般生,餐旅群,402,台中市國立台中高農,觀光事業科
336,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S4DD9F4FE6,聯合登記分發,聯登一般生,餐旅群,414,台中縣私立僑泰高中,餐飲管理科
337,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S51ADEA7BF,聯合登記分發,聯登一般生,餐旅群,427,台中市國立台中高農,觀光事業科
338,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SF2B4AFC8B,聯合登記分發,聯登一般生,餐旅群,427,台中市私立新民高中,觀光事業科
339,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S92A195C8A,聯合登記分發,聯登一般生,餐旅群,427,台中市私立新民高中,觀光事業科
340,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S620038AD8,聯合登記分發,聯登一般生,餐旅群,407,台中市私立嶺東高中,觀光事業科
341,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S1E996255F,聯合登記分發,聯登一般生,餐旅群,604,嘉義市國立華南高商,觀光事業科
342,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SFF3C51037,聯合登記分發,聯登一般生,餐旅群,831,高雄市市立三民家商,觀光事業科
343,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SA5B7F4024,聯合登記分發,聯登一般生,餐旅群,812,高雄縣國立鳳山商工,觀光事業科
344,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4E3C892DE,特殊選才,特選-技職生,不分類別,269,宜蘭縣國立蘇澳海事,烘焙食品科
345,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6A58B27DD,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
346,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S52C135912,甄選入學,離島地區,食品類,884,澎湖縣國立澎湖海事高職,水產食品科
347,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S51326892A,甄選入學,離島地區,食品類,883,澎湖縣國立澎湖海事高職,水產食品科
348,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S03B874539,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
349,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SAE9B5102D,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
350,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S115FB4A40,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
351,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SF93A5707B,甄選入學,甄選一般生,食品群,708,台南市國立台南海事,水產食品科
352,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SFE9CE67E4,甄選入學,甄選一般生,食品群,708,台南市國立台南海事,水產食品科
353,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S2C91E4FE0,甄選入學,甄選一般生,食品群,741,北門農工,食品加工科
354,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S5E1C035B5,甄選入學,甄選一般生,食品群,721,北門農工,食品加工科
355,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SDBCBA731A,甄選入學,甄選一般生,食品群,654,嘉義市國立嘉義家職,食品科
356,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SF9CC406C5,甄選入學,甄選一般生,食品群,303,苗栗縣國立大湖農工,食品加工科
357,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S3357B8404,甄選入學,甄選一般生,食品群,437,台中縣私立明台高中,烘焙食品科
358,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SB312F464D,甄選入學,甄選一般生,食品群,507,台中縣私立明台高中,烘焙食品科
359,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD10197FCE,甄選入學,甄選一般生,食品群,400,台中市國立台中高農,食品加工科
360,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SC19EF1145,甄選入學,甄選一般生,食品群,516,彰化縣國立員林農工,食品加工科
361,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S48C1DBA2B,甄選入學,甄選一般生,食品群,737,北門農工,食品加工科
362,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4DC5409F1,甄選入學,甄選一般生,食品群,500,彰化縣國立員林農工,食品加工科
363,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0F5C2EA0F,甄選入學,甄選一般生,食品群,505,彰化縣國立員林農工,食品加工科
364,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SF14A456A4,甄選入學,甄選一般生,食品群,235,台北市市立松山工農,食品加工科
365,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S3C9909C6B,甄選入學,甄選一般生,食品群,220,台北市市立松山工農,食品加工科
366,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD0509C227,甄選入學,甄選一般生,食品群,632,雲林縣國立西螺農工,食品加工科
367,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1E6458539,甄選入學,甄選一般生,食品群,363,苗栗縣國立苗栗農工,食品加工科
368,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S32A18C349,甄選入學,甄選一般生,食品群,363,苗栗縣國立苗栗農工,食品加工科
369,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD5175C865,甄選入學,甄選一般生,食品群,300,苗栗縣國立苗栗農工,食品加工科
370,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S51CC84DBE,甄選入學,甄選一般生,食品群,604,嘉義縣國立民雄農工,食品加工科
371,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SEC88392ED,甄選入學,甄選一般生,食品群,106,台北市市立松山工農,食品加工科
372,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SFC8A5FBEF,甄選入學,甄選一般生,食品群,825,高雄縣國立岡山農工,食品加工科
373,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA4A3371E2,甄選入學,甄選一般生,食品群,402,台中縣國立霧峰農工,食品加工科
374,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SB2FE649DC,甄選入學,甄選一般生,食品群,401,台中縣國立霧峰農工,食品加工科
375,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0813C172B,甄選入學,甄選一般生,食品群,632,雲林縣國立虎尾農工,食品加工科
376,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SB33D7DA60,甄選入學,甄選一般生,食品群,640,雲林縣國立虎尾農工,食品加工科
377,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SEBD6A8DB3,甄選入學,甄選一般生,食品群,600,嘉義市國立嘉義家職,食品科
378,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SBA463EAAF,甄選入學,甄選一般生,食品群,932,屏東縣國立東港海事,水產食品科
379,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S13B17C057,甄選入學,甄選一般生,食品群,640,雲林縣國立西螺農工,食品加工科
380,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S772CC4592,甄選入學,甄選一般生,食品群,600,嘉義縣國立民雄農工,食品加工科
381,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0EEB56FB1,繁星推甄,繁星生,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
382,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6DBCAE625,聯合登記分發,聯登一般生,食品群,364,苗栗縣國立大湖農工,食品加工科
383,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S243B1F1D6,聯合登記分發,聯登一般生,食品群,600,嘉義縣國立民雄農工,食品加工科
384,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S23AAC12F1,聯合登記分發,聯登一般生,食品群,655,嘉義市國立嘉義家職,食品科
385,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SDC10EFFEC,聯合登記分發,聯登一般生,食品群,702,台南市國立台南海事,水產食品科
386,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S939A94E19,聯合登記分發,聯登一般生,食品群,852,台南市國立台南海事,水產食品科
387,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S743CD5244,聯合登記分發,聯登一般生,食品群,704,台南市國立台南海事,水產食品科
388,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4ACBA63DB,聯合登記分發,聯登一般生,食品群,709,臺南縣國立曾文農工,烘焙食品科
389,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S8DA233B14,聯合登記分發,聯登一般生,食品群,842,高雄縣國立旗山農工,食品加工科
390,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S140CCD665,聯合登記分發,聯登一般生,食品群,928,屏東縣國立東港海事,水產食品科
391,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S8FBF81A92,聯合登記分發,聯登一般生,食品群,928,屏東縣國立東港海事,水產食品科
392,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S7D4FB4EBA,聯合登記分發,聯登一般生,食品群,929,屏東縣國立東港海事,水產食品科
393,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S3568A31ED,聯合登記分發,聯登一般生,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
394,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S66E8D9DA5,申請入學,一般生,,640,雲林縣國立斗六高中,普通科
395,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA17AF0A4B,申請入學,一般生,,116,台北市私立東山中學,普通科
396,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S98E606148,申請入學,一般生,,814,高雄市市立新莊高中,普通科
397,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S98D592F7C,申請入學,一般生,,427,台中縣私立弘文高中,普通科
398,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S8F452FB07,技優甄審,技優生,電機類,514,彰化縣國立秀水高工,電機修護科
399,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1A5F8B210,技優甄審,技優生,電子類,241,台北縣私立東海高中,資訊科
400,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6254E8101,甄選入學,甄選一般生,電機與電子群資電類,326,桃園縣國立楊梅高中,電子科
401,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S913879EB9,甄選入學,甄選一般生,電機與電子群資電類,320,桃園縣私立六和高中,資訊科
402,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SBB17A1545,甄選入學,甄選一般生,電機與電子群資電類,813,高雄市市立海青工商,資訊科
403,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF0AA71046,甄選入學,甄選一般生,電機與電子群資電類,414,台中縣私立明道高中,電子科
404,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6903F5AC9,甄選入學,甄選一般生,電機與電子群資電類,115,台北市市立大安高工,電子科
405,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5B25A8441,甄選入學,甄選一般生,電機與電子群資電類,247,台北市市立內湖高工,控制科
406,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA9F613B66,甄選入學,甄選一般生,電機與電子群資電類,404,台中市私立新民高中,資訊科
407,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1B94E450D,甄選入學,甄選一般生,電機與電子群電機類,905,高雄縣私立高英工商,電機科
408,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S0ECA3AE31,甄選入學,甄選一般生,電機與電子群電機類,721,北門農工,電機科
409,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB3893B978,甄選入學,甄選一般生,電機與電子群電機類,830,高雄縣私立中山工商,電機科
410,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7386E2DFE,甄選入學,甄選一般生,電機與電子群電機類,831,高雄縣私立中山工商,電機科
411,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5D33555A0,甄選入學,甄選一般生,電機與電子群電機類,508,彰化縣國立秀水高工,電機科
412,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF551FB0DE,甄選入學,甄選一般生,電機與電子群電機類,509,彰化縣國立秀水高工,電機科
413,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6A0EB511D,甄選入學,甄選一般生,電機與電子群電機類,508,彰化縣國立秀水高工,電機科
414,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SC4EFF882D,甄選入學,甄選一般生,電機與電子群電機類,831,高雄縣私立中山工商,電機科
415,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S038272261,甄選入學,甄選一般生,電機與電子群電機類,360,苗栗縣國立苗栗農工,電機科
416,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SC7B118174,甄選入學,甄選一般生,電機與電子群電機類,833,高雄市市立中正高工,控制科
417,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD2DEB7C33,甄選入學,甄選一般生,電機與電子群電機類,735,北門農工,電機科
418,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SEC05E79F5,甄選入學,甄選一般生,電機與電子群電機類,406,台中縣國立大甲高工,電機科
419,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3DCFAFFB1,甄選入學,甄選一般生,電機與電子群電機類,110,台北市市立南港高工,冷凍空調科
420,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF2265099D,甄選入學,甄選一般生,電機與電子群電機類,436,台中縣國立大甲高工,電機科
421,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S67769B96C,甄選入學,甄選一般生,電機與電子群電機類,813,高雄市市立中正高工,控制科
422,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6D3B3E289,甄選入學,甄選一般生,電機與電子群電機類,830,高雄縣私立中山工商,電機科
423,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5E8070BAE,甄選入學,甄選一般生,電機與電子群電機類,244,台北市市立內湖高工,電機科
424,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SFC7D8A7AE,甄選入學,甄選一般生,動力機械群,508,彰化縣國立鹿港高中,汽車科
425,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S2E51FC199,甄選入學,甄選一般生,動力機械群,908,屏東縣國立屏東高工,汽車科
426,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S89EB14D69,繁星推甄,繁星生,電機與電子群,710,臺南縣國立新化高工,水電技術科
427,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S4AEE3E029,繁星推甄,繁星生,電機與電子群,504,彰化縣國立二林工商,綜合高中部
428,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE3A2CA947,繁星推甄,繁星生,電機與電子群,337,桃園縣私立大興高級中學,電機科
429,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S23F525677,聯合登記分發,聯登一般生,動力機械群,241,台北縣國立三重商工,汽車科
430,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S05A87EDF6,聯合登記分發,聯登一般生,電機與電子群電機類,320,桃園縣私立治平高中,電機科
431,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S328EB72CD,聯合登記分發,聯登一般生,電機與電子群電機類,326,桃園縣私立治平高中,電機科
432,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S024D96233,聯合登記分發,聯登一般生,電機與電子群電機類,328,桃園縣私立治平高中,電機科
433,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S8097F179D,聯合登記分發,聯登一般生,電機與電子群電機類,632,雲林縣國立虎尾農工,電機科
434,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S8B812B010,聯合登記分發,聯登一般生,電機與電子群電機類,826,高雄市市立中正高工,冷凍科
435,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S39FC914F5,聯合登記分發,聯登一般生,電機與電子群電機類,820,高雄縣國立岡山農工,電機科
436,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE198E7A4C,聯合登記分發,聯登一般生,電機與電子群電機類,806,高雄市市立中正高工,冷凍科
437,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S20265C4E2,聯合登記分發,聯登一般生,電機與電子群電機類,830,高雄市市立中正高工,冷凍科
438,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD2BAE1D44,聯合登記分發,聯登一般生,電機與電子群電機類,262,台北市市立大安高工,綜合高中部
439,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S139563916,聯合登記分發,聯登一般生,電機與電子群電機類,266,宜蘭縣國立羅東高工,電機科
440,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6B527FB3B,聯合登記分發,聯登一般生,電機與電子群電機類,265,宜蘭縣國立羅東高工,電機科
441,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S0C5B3A184,聯合登記分發,聯登一般生,電機與電子群電機類,268,宜蘭縣國立羅東高工,電機科
442,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5B2323D34,聯合登記分發,聯登一般生,電機與電子群資電類,248,台北縣國立泰山高中,電子科
443,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6A9BA4B0D,聯合登記分發,聯登一般生,電機與電子群資電類,242,台北縣國立泰山高中,電子科
444,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S07120E266,聯合登記分發,聯登一般生,電機與電子群資電類,325,桃園縣國立龍潭高級中學,電子科
445,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S220377841,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立六和高中,資訊科
446,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD04A0A8DF,聯合登記分發,聯登一般生,電機與電子群資電類,421,台中縣國立東勢高工,資訊科
447,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S379297A11,聯合登記分發,聯登一般生,電機與電子群資電類,814,高雄市市立海青工商,資訊科
448,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SCACB7ADE7,聯合登記分發,聯登一般生,電機與電子群資電類,900,屏東縣國立屏東高工,電機科
449,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB63E6FF58,運動績優單招,一般生,,807,高雄市市立高雄高中,普通科
450,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB24980062,運動績優單招,一般生,,106,台北市市立育成高級中學,普通科
451,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE6C51E041,運動績優單招,一般生,,320,桃園縣私立育達高中,應用日語科
452,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SF583DAEE7,運動績優單招,一般生,,269,宜蘭縣立慈心華德福教育實驗高級中學,普通科
453,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S55298CA7A,運動績優單招,一般生,,235,台北縣國立瑞芳高工,體育班
454,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC4972C499,運動績優單招,一般生,,231,台北縣國立瑞芳高工,體育班
455,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SF891B549D,運動績優單招,一般生,,265,宜蘭縣立慈心華德福教育實驗高級中學,普通科
456,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S2ED0B08E1,運動績優單招,一般生,,553,南投縣國立水里商工,普通科
457,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S36D188FD1,運動績優單招,一般生,,116,台北市市立木柵高工,模具科
458,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S6B8A65E91,運動績優單招,一般生,,721,臺南縣國立曾文農工,電子科
459,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S3FE7067AC,運動績優單招,一般生,,520,彰化縣立田中高級中學,普通科
460,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA8B4A82CA,運動績優單招,一般生,,247,台北市市立育成高級中學,普通科
461,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S65AC46D97,運動績優單招,一般生,,427,台中市立龍津高級中等學校,普通科
462,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S47D1C2190,身心障礙單招,身心障礙生,,112,台北市市立中正中學,普通科
463,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SCF60D55FE,身心障礙單招,身心障礙生,,330,桃園縣私立永平工商,餐飲管理科
464,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S997BA6D1E,技優甄審,技優生,餐旅群,500,台中市國立台中高農,餐飲技術科
465,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE3E233A67,甄選入學,離島地區,電機與電子群資電類,883,澎湖縣國立澎湖海事高職,資訊科
466,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S91D147EA3,甄選入學,甄選一般生,餐旅類,402,台中縣私立僑泰高中,餐飲管理科
467,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SBD1A981BB,甄選入學,甄選一般生,餐旅類,408,台中縣私立僑泰高中,餐飲管理科
468,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SF417DA487,甄選入學,甄選一般生,餐旅類,407,台中市私立宜寧高中,觀光事業科
469,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S903664C4F,甄選入學,甄選一般生,餐旅類,401,台中市私立新民高中,觀光事業科
470,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SAD77EC060,甄選入學,甄選一般生,餐旅類,242,台北縣國立淡水商工,餐飲管理科
471,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SBD235351B,甄選入學,甄選一般生,餐旅類,402,台中縣私立僑泰高中,餐飲管理科
