序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
311,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S31A77CF0B,聯合登記分發,聯登一般生,餐旅群,304,新竹市私立光復高中,觀光事業科
312,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S50AF0C31E,聯合登記分發,聯登一般生,餐旅群,403,台中市私立新民高中,觀光事業科
313,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S6A18A9CE2,聯合登記分發,聯登一般生,餐旅群,402,台中市私立新民高中,觀光事業科
314,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SF3B210823,繁星推甄,繁星生,餐旅群,247,台北縣私立穀保家商,觀光事業科
315,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S69658F6EF,繁星推甄,繁星生,餐旅群,978,花蓮縣國立光復商工,餐飲管理科
316,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S9C3EA999D,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,商業經營科
317,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S6179210D5,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,商業經營科
318,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S0508654D7,甄選入學,甄選一般生,商管群,333,桃園縣私立新興高中,應用外語科(日文)
319,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S1C2325757,甄選入學,甄選一般生,商管群,433,台中縣國立沙鹿高工,資料處理科
320,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S132D9C6AB,甄選入學,甄選一般生,商管群,300,新竹縣私立忠信高中,綜合高中部
321,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S653B8EC38,甄選入學,甄選一般生,商管群,632,雲林縣國立土庫商工,商業經營科
322,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S6590866AB,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
323,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S33CE08023,甄選入學,甄選一般生,商管群,361,苗栗縣國立苗栗高商,資料處理科
324,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S054C966A2,甄選入學,甄選一般生,商管群,503,彰化縣國立員林農工,電子商務(處理)科
325,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S2491814C7,甄選入學,甄選一般生,商管群,324,桃園縣國立中壢高商,資料處理科
326,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S6EEBF85F9,甄選入學,甄選一般生,商管群,420,苗栗縣國立卓蘭高級中等學校,商業經營科
327,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SB78526E5E,甄選入學,甄選一般生,商管群,820,高雄市市立海青工商,資料處理科
328,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S21FC281EF,甄選入學,甄選一般生,商管群,427,台中縣縣立新社中學,資料處理科
329,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SA1ECC9F00,甄選入學,甄選一般生,商管群,432,台中縣國立沙鹿高工,資料處理科
330,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SF5C16A0C9,甄選入學,甄選一般生,商管群,351,苗栗縣縣立興華中學,資料處理科
331,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S384F4360A,甄選入學,甄選一般生,商管群,803,高雄市市立海青工商,資料處理科
332,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S0836E1FA2,甄選入學,離島地區,餐旅群,880,澎湖縣國立澎湖海事高職,餐飲管理科
333,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S18A709A0B,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
334,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC8A142123,甄選入學,離島地區,商管群,884,澎湖縣國立馬公高中,商業經營科
335,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SA4D4EA90D,運動績優單招,一般生,,606,嘉義縣立永慶高級中學,普通科
336,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S14A6AC2E9,運動績優單招,一般生,,325,桃園縣國立龍潭高級中學,食品加工科
337,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S2CC97CC3F,聯合登記分發,聯登一般生,商管群,503,彰化縣國立鹿港高中,商業經營科
338,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S5A3015F83,聯合登記分發,聯登一般生,商管群,600,嘉義市國立嘉義高商,商業經營科
339,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SEEB490042,聯合登記分發,聯登一般生,商管群,616,嘉義市國立嘉義高商,商業經營科
340,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S339B5CE61,聯合登記分發,聯登一般生,商管群,710,台南市國立台南高商,商業經營科
341,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SACC55CDD5,聯合登記分發,聯登一般生,商管群,804,高雄市市立海青工商,資料處理科
342,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S35C594491,聯合登記分發,原住民,商管群,812,高雄市市立海青工商,電子科
343,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S00A69833A,聯合登記分發,聯登一般生,農業群,722,北門農工,造園科
344,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SBE9139437,聯合登記分發,聯登一般生,農業群,710,北門農工,畜產保健科
345,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S2904FD327,聯合登記分發,聯登一般生,農業群,701,台南縣國立台南大學附屬高級中學,綜合高中部
346,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SF5104A401,聯合登記分發,聯登一般生,農業群,913,屏東縣國立內埔農工,野生動物保育科
347,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S2B73090D4,聯合登記分發,聯登一般生,餐旅群,432,台中市私立嶺東高中,觀光事業科
348,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SEC100F27F,聯合登記分發,聯登一般生,餐旅群,733,台南市國立台南家齊高級中等學校,餐飲管理科
349,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC82AF5315,聯合登記分發,聯登一般生,餐旅群,725,臺南縣國立曾文家商,餐飲管理科
350,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SDD766B101,聯合登記分發,聯登一般生,餐旅群,708,台南市國立台南高商,觀光事業科
351,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S781BEA0D7,聯合登記分發,聯登一般生,餐旅群,812,高雄縣私立中山工商,餐飲管理科
352,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SABCF04688,聯合登記分發,聯登一般生,餐旅群,800,高雄縣私立中山工商,餐飲管理科
353,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SD0A658813,聯合登記分發,聯登一般生,餐旅群,884,澎湖縣國立馬公高中,觀光事業科
354,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S88EF3174C,特殊選才,特選-技職生,不分類別,260,宜蘭縣國立蘇澳海事,水產食品科
355,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S53BF0147D,繁星推甄,繁星生,食品群,115,基隆市國立基隆海事,食品科
356,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S8C9792CDB,甄選入學,甄選一般生,食品群,722,北門農工,食品加工科
357,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S423AD16DE,甄選入學,甄選一般生,食品群,204,基隆市國立基隆海事,食品科
358,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S69E1C0B7E,甄選入學,甄選一般生,食品群,270,宜蘭縣國立蘇澳海事,水產食品科
359,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA9B62B03E,甄選入學,甄選一般生,食品群,724,北門農工,食品加工科
360,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S31A0550B5,甄選入學,甄選一般生,食品群,621,嘉義縣國立民雄農工,食品加工科
361,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SB56A7E283,甄選入學,甄選一般生,食品群,202,基隆市國立基隆海事,食品科
362,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6206BCC70,甄選入學,甄選一般生,食品群,204,基隆市國立基隆海事,食品科
363,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S2A09AFB79,甄選入學,甄選一般生,食品群,204,基隆市國立基隆海事,食品科
364,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0674633BD,甄選入學,甄選一般生,食品群,206,基隆市國立基隆海事,食品科
365,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S19D22EB7E,甄選入學,甄選一般生,食品群,325,桃園縣國立龍潭高級中學,食品加工科
366,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S85528CCF8,甄選入學,甄選一般生,食品群,320,桃園縣國立龍潭高級中學,食品加工科
367,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S33A9648FC,甄選入學,甄選一般生,食品群,604,嘉義市國立嘉義家職,食品科
368,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SB6D9DC025,甄選入學,甄選一般生,食品群,203,基隆市國立基隆海事,食品科
369,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SEE1E3B62D,甄選入學,甄選一般生,食品群,621,嘉義市國立嘉義家職,食品科
370,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S5FBBF7085,甄選入學,甄選一般生,食品群,200,基隆市國立基隆海事,食品科
371,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0881F4F0B,甄選入學,甄選一般生,食品群,612,嘉義縣國立東石高中,食品加工科
372,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SE1BEC8DB6,甄選入學,甄選一般生,食品群,600,嘉義市國立嘉義家職,食品科
373,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S039CA0066,甄選入學,甄選一般生,食品群,600,嘉義市國立嘉義家職,食品科
374,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0C87E2F03,甄選入學,甄選一般生,食品群,221,台北市市立松山工農,食品加工科
375,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S8B4CFA459,甄選入學,甄選一般生,食品群,613,嘉義縣國立東石高中,食品加工科
376,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SE821F39B7,甄選入學,甄選一般生,食品群,265,宜蘭縣國立蘇澳海事,水產食品科
377,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SFE5EC8452,甄選入學,甄選一般生,食品群,604,嘉義市國立嘉義家職,食品科
378,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SF7C64E3B1,甄選入學,甄選一般生,食品群,523,雲林縣國立西螺農工,綜合高中部
379,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA50DDF8D5,甄選入學,甄選一般生,食品群,649,雲林縣國立西螺農工,綜合高中部
380,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S041628D82,甄選入學,甄選原住民生,食品群,202,基隆市國立基隆海事,食品科
381,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S46D4D6433,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
382,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S233AA0F71,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
383,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SE4FE3D649,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
384,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4B513F321,聯合登記分發,聯登一般生,食品群,100,基隆市國立基隆海事,食品科
385,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S8AD0B5200,聯合登記分發,聯登一般生,食品群,360,苗栗縣國立苗栗農工,食品加工科
386,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S08A257D43,聯合登記分發,聯登一般生,食品群,360,苗栗縣國立苗栗農工,食品加工科
387,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S9EEAD724E,聯合登記分發,聯登一般生,食品群,300,苗栗縣國立苗栗農工,食品加工科
388,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S57B26FE0A,聯合登記分發,聯登一般生,食品群,363,苗栗縣國立苗栗農工,食品加工科
389,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S308B18EEB,聯合登記分發,聯登一般生,食品群,403,台中市國立台中高農,食品加工科
390,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SEFECE3B1C,聯合登記分發,聯登一般生,食品群,413,台中縣國立霧峰農工,食品加工科
391,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA42CD7BB7,聯合登記分發,聯登一般生,食品群,404,台中市國立台中高農,食品加工科
392,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SBDA45E8E3,聯合登記分發,聯登一般生,食品群,412,台中市國立台中高農,食品加工科
393,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S7C048553D,聯合登記分發,聯登一般生,食品群,521,彰化縣國立員林農工,食品加工科
394,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SCD1856A7E,聯合登記分發,聯登一般生,食品群,506,彰化縣國立員林農工,食品加工科
395,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S645434D79,聯合登記分發,聯登一般生,食品群,648,雲林縣國立西螺農工,食品加工科
396,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SBC0D09394,聯合登記分發,聯登一般生,食品群,632,雲林縣國立虎尾農工,食品加工科
397,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SBD70F7439,聯合登記分發,聯登一般生,食品群,615,嘉義市國立嘉義家職,食品科
398,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1B137F8C9,聯合登記分發,聯登一般生,食品群,611,嘉義縣國立東石高中,食品加工科
399,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S764B5F43B,聯合登記分發,聯登一般生,食品群,600,嘉義市國立嘉義家職,食品科
400,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SC55C17AA1,聯合登記分發,聯登一般生,食品群,655,嘉義市國立嘉義家職,食品科
401,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SE48E5DDFE,聯合登記分發,聯登一般生,食品群,741,台南市國立台南海事,水產食品科
402,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SFE2A7B844,聯合登記分發,聯登一般生,食品群,709,北門農工,食品加工科
403,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1AD422285,聯合登記分發,聯登一般生,食品群,710,台南縣國立台南大學附屬高級中學,綜合高中部
404,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S48586C3C0,聯合登記分發,聯登一般生,食品群,830,高雄縣國立岡山農工,食品加工科
405,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S94AC1D608,聯合登記分發,聯登一般生,食品群,815,高雄縣國立岡山農工,食品加工科
406,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S490257256,繁星推甄,繁星生,電機與電子群電子類,337,桃園縣私立大興高級中學,電機科
407,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB086A31B0,繁星推甄,繁星生,電機與電子群電子類,635,雲林縣國立北港農工,電機科
408,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD08408CD6,技優甄審,技優生,電子類,704,台南市國立台南海事,電子科
409,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA07207B26,技優甄審,技優生,電子類,242,台北縣私立東海高中,資訊科
410,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3F7DBCD02,技優甄審,技優生,電子類,269,宜蘭縣國立羅東高工,電機修護科
411,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S83E42E857,技優甄審,技優生,電子類,308,新竹市私立光復高中,綜合高中部
412,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SDF29E0D8F,甄選入學,甄選一般生,電機與電子群資電類,812,高雄縣私立中山工商,資訊科
413,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7FE2392D0,甄選入學,甄選一般生,電機與電子群資電類,806,高雄縣私立中山工商,資訊科
414,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD40B93BD6,甄選入學,甄選一般生,電機與電子群資電類,325,桃園縣國立龍潭高級中學,電子科
415,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S68A365DDD,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
416,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SEF4F74263,甄選入學,甄選一般生,電機與電子群資電類,640,雲林縣國立北港農工,資訊科
417,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SFCD242587,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
418,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S2A3DCB5E5,甄選入學,甄選一般生,電機與電子群資電類,236,台北縣私立中華高中,資訊科
419,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3AA42EC0B,甄選入學,甄選一般生,電機與電子群資電類,260,宜蘭縣國立羅東高工,電機科
420,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB299DDB2A,甄選入學,甄選一般生,電機與電子群資電類,408,台中市私立嶺東高中,資訊科
421,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB909E2865,甄選入學,甄選一般生,電機與電子群資電類,408,台中市私立嶺東高中,資訊科
422,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6431B14D5,甄選入學,甄選一般生,電機與電子群資電類,408,台中市私立嶺東高中,資訊科
423,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SFD2D15150,甄選入學,甄選一般生,電機與電子群資電類,438,台中市私立光華高工,電子科
424,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7B886D718,甄選入學,甄選一般生,電機與電子群資電類,111,台北市市立內湖高工,冷凍空調科
425,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S0F73E20CC,甄選入學,甄選一般生,電機與電子群資電類,337,桃園縣私立啟英高中,資訊科
426,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S53EDC2FE5,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立啟英高中,資訊科
427,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S106F60453,甄選入學,甄選一般生,電機與電子群資電類,201,台北縣國立瑞芳高工,電子科
428,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S141904789,甄選入學,甄選一般生,電機與電子群電機類,711,臺南縣國立新化高工,電機科
429,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S644D7B1B5,甄選入學,甄選一般生,電機與電子群電機類,701,臺南縣國立新化高工,電機科
430,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF44E66BBC,甄選入學,甄選一般生,電機與電子群電機類,702,台南市私立長榮高中,電機科
431,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SBD9435D8E,甄選入學,甄選一般生,電機與電子群電機類,725,北門農工,電機科
432,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S384487A89,甄選入學,甄選一般生,電機與電子群電機類,327,桃園縣國立桃園農工,電機科
433,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7DB622F68,甄選入學,甄選一般生,電機與電子群電機類,722,北門農工,電機科
434,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S091B5BCEF,甄選入學,甄選一般生,電機與電子群電機類,722,北門農工,電機科
435,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S9E354DE2E,甄選入學,甄選一般生,電機與電子群電機類,824,高雄市市立高雄高工,冷凍空調科
436,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S01998D8C9,甄選入學,甄選一般生,電機與電子群電機類,300,新竹縣私立忠信高中,綜合高中部
437,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SAC5830C8D,甄選入學,甄選一般生,電機與電子群電機類,711,臺南縣國立新化高工,電機科
438,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SAB2223A21,甄選入學,甄選一般生,電機與電子群電機類,270,宜蘭縣國立羅東高工,電機修護科
439,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE3C6C1B9D,甄選入學,甄選一般生,電機與電子群電機類,220,台北市市立內湖高工,電機科
440,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB9DE7E20F,甄選入學,甄選一般生,電機與電子群電機類,830,高雄市市立中正高工,冷凍空調科
441,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S150B1127F,甄選入學,甄選一般生,電機與電子群電機類,510,彰化縣國立二林工商,電機科
442,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S28027E9EB,甄選入學,甄選一般生,電機與電子群電機類,726,北門農工,電機科
443,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF53D9D572,申請入學,一般生,,600,嘉義市國立嘉義高中,普通科
444,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S0AA6814CD,申請入學,一般生,,710,臺南縣國立新豐高中,綜合高中部
445,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA377B559C,申請入學,一般生,,829,高雄縣縣立路竹中學,普通科
446,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SC1CE207AF,申請入學,一般生,,242,台北縣國立新莊高中,普通科
447,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA9D9EB0A2,申請入學,一般生,,702,台南市國立台南第二高級中學,普通科
448,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S8665D4577,聯合登記分發,聯登一般生,動力機械群,220,,汽車科
449,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB84CF7B8B,聯合登記分發,聯登一般生,動力機械群,640,雲林縣國立西螺農工,汽車科
450,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S856C461CD,聯合登記分發,聯登一般生,電機與電子群電機類,208,基隆市私立二信高中,電機科
451,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S137EC7B16,聯合登記分發,聯登一般生,電機與電子群電機類,116,台北市市立木柵高工,冷凍科
452,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SC79B094A7,聯合登記分發,聯登一般生,電機與電子群電機類,542,台中市國立台中高工,電機科
453,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5E565A2EA,聯合登記分發,聯登一般生,電機與電子群電機類,523,彰化縣國立秀水高工,電機科
454,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S215A5B175,聯合登記分發,聯登一般生,電機與電子群電機類,503,彰化縣國立彰化師大附屬高工,電機科
455,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5D34DEBB6,聯合登記分發,聯登一般生,電機與電子群電機類,520,彰化縣國立員林崇實高級工業職業學校,電機空調科
456,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SDCCBA1E7E,聯合登記分發,聯登一般生,電機與電子群電機類,630,雲林縣國立虎尾農工,電機科
457,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6A2F64DBA,聯合登記分發,聯登一般生,電機與電子群電機類,722,北門農工,電機科
458,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SFB2F052D3,聯合登記分發,聯登一般生,電機與電子群電機類,807,高雄市市立中正高工,控制科
459,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1A33748FF,聯合登記分發,聯登一般生,電機與電子群電機類,806,高雄市市立高雄高工,電機科
460,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6328971D6,聯合登記分發,聯登一般生,電機與電子群資電類,234,台北市市立內湖高工,資訊科
461,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S47CD6582D,聯合登記分發,聯登一般生,電機與電子群資電類,234,台北市市立大安高工,電子科
462,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S9FC4ED9BE,聯合登記分發,聯登一般生,電機與電子群資電類,231,台北市市立木柵高工,電子科
463,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1C0628B28,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立振聲高中,資訊科
464,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5DE089388,聯合登記分發,聯登一般生,電機與電子群資電類,305,新竹市私立磐石高中,電機科
465,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SA45A8651A,聯合登記分發,聯登一般生,電機與電子群資電類,406,台中縣私立明道高中,電子科
466,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SC0C1A253D,聯合登記分發,聯登一般生,電機與電子群資電類,432,台中市私立嶺東高中,資訊科
467,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S2BF7ED760,聯合登記分發,聯登一般生,電機與電子群資電類,820,高雄市市立中正高工,資訊科
468,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4ECD54BED,甄選入學,甄選一般生,餐旅群,247,台北市私立普林思頓高級中學,餐飲管理科
