序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
310,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S22291AE35,聯合登記分發,聯登一般生,餐旅群,114,台北市私立滬江中學,餐飲管理科
311,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE6DF0B6E9,運動績優單招,一般生,,244,台北縣國立林口高中,普通科
312,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S520782B2A,運動績優單招,一般生,,703,臺南市光華高級中學,餐飲管理科
313,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SEADF615A8,運動績優單招,一般生,,726,臺南市國立曾文家商,餐飲管理科
314,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SDEA9C8208,運動績優單招,一般生,,231,台北市市立西松高中,普通科
315,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA1882F1A0,運動績優單招,一般生,,741,臺南市國立新化高中,普通科
316,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S3101DA8F2,運動績優單招,一般生,,880,桃園縣國立桃園高中,普通科
317,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SBABEFB129,身心障礙單招,一般生,,106,台北市市立南港高工,鑄造科
318,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SCD79628CA,身心障礙單招,一般生,,815,高雄市市立中正高工,電機科
319,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S57C4B5977,特殊選才,特選-青儲生,不分類別,406,臺中市私立嶺東高中,觀光事業科
320,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC4F00A411,技優甄審,技優生,餐旅類,412,台中縣私立僑泰高中,餐飲管理科
321,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S204250661,甄選入學,甄選一般生,商管群,632,雲林縣國立土庫商工,商業經營科
322,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S29569DCE2,甄選入學,甄選一般生,商管群,632,雲林縣國立土庫商工,商業經營科
323,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S11543D629,甄選入學,甄選一般生,餐旅群,402,台中縣私立僑泰高中,餐飲管理科
324,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S1014D9557,甄選入學,甄選一般生,餐旅群,427,台中縣私立僑泰高中,餐飲管理科
325,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC68459D35,甄選入學,甄選一般生,餐旅群,401,台中縣私立僑泰高中,餐飲管理科
326,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA27BB6732,甄選入學,甄選一般生,餐旅群,249,台北縣國立淡水商工,餐飲管理科
327,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4D19E21D1,甄選入學,甄選一般生,餐旅群,235,台北市開南高級中等學校,餐飲管理科
328,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S30B29AB2C,甄選入學,甄選一般生,餐旅群,324,桃園縣私立育達高中,餐飲管理科
329,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0CD8D0E57,甄選入學,甄選一般生,餐旅群,709,臺南市國立曾文家商,餐飲管理科
330,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S75D9124FC,甄選入學,甄選一般生,餐旅群,324,桃園縣私立永平工商,餐飲管理科
331,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SAB8FF0345,甄選入學,甄選一般生,餐旅群,326,桃園縣私立永平工商,餐飲管理科
332,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB1F3256B3,甄選入學,甄選一般生,電機與電子群資電類,221,台北市市立松山工農,電子技術科
333,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SD26FB57FA,甄選入學,甄選一般生,電機與電子群資電類,420,台中縣私立明道高中,電子科
334,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA8E636A48,聯合登記分發,聯登一般生,商管群,231,台北市市立松山家商,商業經營科
335,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE4DC05D81,聯合登記分發,聯登一般生,商管群,814,高雄縣國立鳳山商工,國際貿易科
336,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SEBF0A0FF4,聯合登記分發,聯登一般生,餐旅群,304,新竹縣私立忠信高中,綜合高中部
337,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S6ED11AE9E,聯合登記分發,聯登一般生,餐旅群,427,台中市國立台中高農,觀光事務科
338,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0BD835FAA,聯合登記分發,聯登一般生,餐旅群,433,臺中市私立嶺東高中,觀光事業科
339,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SCB86CA11F,聯合登記分發,聯登一般生,餐旅群,821,國立高餐大附屬餐旅中學,烹調技術科
340,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SFAEADB931,聯合登記分發,聯登一般生,餐旅群,830,高雄縣國立鳳山商工,觀光事業科
341,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S476AA2DD0,聯合登記分發,聯登一般生,餐旅群,814,高雄縣私立中山工商,餐飲技術科
342,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA93734CED,技優甄審,技優生,電機類,241,台北市開南高級中等學校,電機科
343,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S7F0C5F139,技優甄審,技優生,電機類,634,雲林縣國立北港農工,電機科
344,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S13ABF9B57,技優甄審,技優生,電子類,802,高雄市市立中正高工,資訊科
345,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S45B8F4257,技優甄審,技優生,電子類,203,基隆市私立二信高中,電機科
346,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S9774BB844,甄選入學,甄選一般生,電機與電子群電機類,251,台北縣國立淡水商工,控制科
347,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1CC035CCE,甄選入學,甄選一般生,電機與電子群電機類,114,台北市市立南港高工,冷凍空調科
348,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S6564F30A8,甄選入學,甄選一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
349,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S70D899D7B,甄選入學,甄選一般生,電機與電子群電機類,503,彰化縣國立員林崇實高級工業職業學校,電機科
350,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA9998EC4A,甄選入學,甄選一般生,電機與電子群電機類,830,高雄市市立中正高工,電機科
351,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1C05C3B12,甄選入學,甄選一般生,電機與電子群電機類,821,高雄市市立高雄高工,冷凍空調科
352,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE866F59A9,甄選入學,甄選一般生,電機與電子群電機類,234,台北市市立內湖高工,電機科
353,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S04ED83DDF,甄選入學,甄選一般生,電機與電子群電機類,106,台北市市立內湖高工,冷凍空調科
354,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S4DF62D4E7,甄選入學,甄選一般生,電機與電子群電機類,638,雲林縣國立虎尾農工,電機科
355,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S4662678B6,甄選入學,甄選一般生,電機與電子群電機類,621,嘉義縣國立民雄農工,電機科
356,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S91EC8CAB5,甄選入學,甄選一般生,電機與電子群電機類,814,高雄市市立高雄高工,冷凍空調科
357,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S8C49440D7,甄選入學,甄選一般生,電機與電子群資電類,437,台中縣私立致用高中,資訊科
358,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SCA5EC5DCA,甄選入學,甄選一般生,電機與電子群資電類,432,臺中市私立嶺東高中,電子科
359,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SCDD6395CE,甄選入學,甄選一般生,電機與電子群資電類,433,臺中市私立嶺東高中,資訊科
360,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF1F148E7D,甄選入學,甄選一般生,電機與電子群資電類,633,雲林縣國立西螺農工,電子科
361,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBA62AE12B,甄選入學,甄選一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
362,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBA0C273D4,甄選入學,甄選一般生,電機與電子群資電類,701,臺南市國立台南高工,電機科
363,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S78F3F756F,甄選入學,甄選一般生,電機與電子群資電類,651,雲林縣國立北港農工,電機科
364,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBF5949489,甄選入學,甄選一般生,電機與電子群資電類,206,台北市市立南港高工,電子科
365,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1AE6351B2,聯合登記分發,聯登一般生,電機與電子群電機類,116,台北市市立內湖高工,冷凍空調科
366,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S9C7A1E631,聯合登記分發,聯登一般生,電機與電子群電機類,111,台北市市立內湖高工,電機科
367,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE7F562E88,聯合登記分發,聯登一般生,電機與電子群電機類,247,台北市開南高級中等學校,電機科
368,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S389625F04,聯合登記分發,聯登一般生,電機與電子群電機類,112,台北市市立大安高工,冷凍空調科
369,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SDDA966F8F,聯合登記分發,聯登一般生,電機與電子群電機類,351,苗栗縣國立大湖農工,電機科
370,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S479D03FC9,聯合登記分發,聯登一般生,電機與電子群電機類,369,苗栗縣國立大湖農工,電機科
371,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2D626D821,聯合登記分發,聯登一般生,電機與電子群電機類,524,彰化縣國立二林工商,電機科
372,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S090C0E6A1,聯合登記分發,聯登一般生,電機與電子群電機類,514,彰化縣國立二林工商,電機科
373,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S8D91361CA,聯合登記分發,聯登一般生,電機與電子群電機類,640,雲林縣國立虎尾農工,電機科
374,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S91B6ACE24,聯合登記分發,聯登一般生,電機與電子群電機類,741,臺南市國立新化高工,電機科
375,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA68390D7B,聯合登記分發,聯登一般生,電機與電子群電機類,807,高雄縣國立岡山農工,電機科
376,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S15975557D,聯合登記分發,聯登一般生,電機與電子群電機類,932,高雄縣私立中山工商,電機科
377,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SFE7EB4734,聯合登記分發,聯登一般生,電機與電子群資電類,324,台北縣鶯歌工商,資訊科
378,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA76E56A82,聯合登記分發,聯登一般生,電機與電子群資電類,324,桃園縣私立六和高中,資訊科
379,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF07818736,聯合登記分發,聯登一般生,電機與電子群資電類,435,台中縣國立大甲高工,電子科
380,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S47492D552,聯合登記分發,聯登一般生,電機與電子群資電類,701,臺南市國立台南高工,電機科
381,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S7FAD05BDE,聯合登記分發,聯登一般生,電機與電子群資電類,807,高雄市市立中正高工,資訊科
382,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S8FEE2CBC7,聯合登記分發,聯登一般生,電機與電子群資電類,802,高雄市市立高雄高工,電子科
383,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S4142A8EBD,身心障礙甄試,一般生,,633,雲林縣國立土庫商工,商業經營科
384,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S81C0EBBBF,繁星推甄,繁星生,商管群,806,高雄市私立復華高中,電子商務(處理)科
385,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SFBDDAA40C,甄選入學,甄選一般生,商管群,831,高雄縣國立鳳山商工,商業經營科
386,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S2ACEDECE9,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,機械科
387,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S5C7B03AEB,甄選入學,甄選一般生,商管群,111,台北市私立泰北中學,應用日語科
388,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S27F49AC10,甄選入學,甄選一般生,商管群,333,,
389,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S6574E248E,甄選入學,甄選一般生,商管群,806,高雄市私立復華高中,資料處理科
390,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S212794D69,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
391,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SEF41E692A,甄選入學,甄選離島生,商管群,880,澎湖縣國立馬公高中,商業經營科
392,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SE8D4F86AA,甄選入學,甄選一般生,商管群,326,桃園縣國立中壢家商,資料處理科
393,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SD74FB8973,甄選入學,甄選一般生,商管群,411,臺中市私立新民高中,商業經營科
394,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S8CF2DD36B,甄選入學,甄選一般生,商管群,909,高雄市市立海青工商,會計事務科
395,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SDBDDE2033,甄選入學,甄選一般生,商管群,615,嘉義市國立嘉義高商,資料處理科
396,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SD041EA402,甄選入學,甄選一般生,商管群,302,新竹縣私立忠信高中,綜合高中部
397,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S4EF6CEC76,甄選入學,甄選一般生,商管群,606,嘉義市國立華南高商,國際貿易科
398,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S083796752,甄選入學,甄選一般生,商管群,412,南投縣國立草屯商工,商業經營科
399,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SD93D98B6B,甄選入學,甄選一般生,商管群,640,雲林縣國立土庫商工,商業經營科
400,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S08FC3A5F4,甄選入學,甄選一般生,商管群,710,臺南市國立新豐高中,綜合高中部
401,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF1E36D843,甄選入學,甄選一般生,商管群,710,臺南市國立新豐高中,綜合高中部
402,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3ADDDD762,甄選入學,甄選一般生,商管群,885,桃園縣私立振聲高中,電子商務(處理)科
403,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S7445DA7C6,甄選入學,甄選一般生,商管群,721,臺南市國立曾文家商,電子商務(處理)科
404,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S6F7956158,甄選入學,甄選離島生,餐旅群,885,澎湖縣國立澎湖海事高職,餐飲管理科
405,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S01F193C3A,聯合登記分發,聯登一般生,商管群,201,基隆市國立基隆商工,商業經營科
406,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SE9A7D89D0,聯合登記分發,聯登一般生,商管群,202,基隆市私立二信高中,資料處理科
407,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S5AF94444F,聯合登記分發,聯登一般生,商管群,220,新北市立新北高工,應用英語科
408,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S121D81F05,聯合登記分發,聯登一般生,商管群,500,彰化縣國立員林家商,商業經營科
409,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S0E36EF574,聯合登記分發,聯登一般生,商管群,513,彰化縣國立北斗家商,商業經營科
410,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S571A4275B,聯合登記分發,聯登一般生,商管群,971,花蓮縣私立海星高中,綜合高中部
411,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF1C231D22,聯合登記分發,聯登一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
412,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S24DEA556F,聯合登記分發,聯登一般生,商管群,883,澎湖縣國立澎湖海事高職,汽車科
